wt_rep1	wt_rep2	wt_rep3	wt_rep4	KO_rep1	KO_rep2	KO_rep3	KO_rep4	gene
1	3	0	1	0	2	2	0	Serp2_ENSMUSG00000052584
0	3	0	0	0	0	0	0	Serpina10_ENSMUSG00000061947
365	345	340	289	35	24	31	33	Serpina11_ENSMUSG00000063232
1	0	0	0	0	0	0	1	Serpina12_ENSMUSG00000041567
0	0	0	0	0	0	0	0	Serpina16_ENSMUSG00000071179
0	0	0	0	0	0	0	0	Serpina1a_ENSMUSG00000066366
0	0	0	0	0	0	0	0	Serpina1b_ENSMUSG00000071178
0	0	0	0	0	0	0	0	Serpina1c_ENSMUSG00000079015
0	0	0	0	0	0	0	0	Serpina1d_ENSMUSG00000071177
0	0	0	0	0	0	0	0	Serpina1e_ENSMUSG00000072849
0	0	0	0	0	0	0	0	Serpina1f_ENSMUSG00000021081
0	0	0	0	0	0	0	0	Serpina3a_ENSMUSG00000041536
1	0	0	0	0	0	0	0	Serpina3b_ENSMUSG00000066364
0	0	0	0	0	0	0	0	Serpina3c_ENSMUSG00000066361
0	0	0	0	0	0	0	0	Serpina3f_ENSMUSG00000066363
0	0	0	0	0	0	0	0	Serpina3i_ENSMUSG00000079014
0	0	0	0	0	0	0	0	Serpina3j_ENSMUSG00000079013
0	0	0	0	0	0	0	0	Serpina3k_ENSMUSG00000058207
0	0	0	0	0	0	0	0	Serpina3m_ENSMUSG00000079012
0	0	0	0	0	0	0	0	Serpina3n_ENSMUSG00000021091
0	0	0	0	0	0	0	0	Serpina5_ENSMUSG00000041550
0	0	0	0	0	0	0	0	Serpina6_ENSMUSG00000060807
1	2	1	4	1	2	1	1	Serpina7_ENSMUSG00000031271
0	4	0	2	0	0	0	0	Serpina9_ENSMUSG00000058260
0	0	0	0	0	0	0	0	Serpinb10_ENSMUSG00000092572
0	0	0	0	0	0	0	0	Serpinb11_ENSMUSG00000026327
0	0	0	0	0	0	0	0	Serpinb12_ENSMUSG00000059956
0	0	0	0	0	0	0	0	Serpinb13_ENSMUSG00000048775
142	120	109	114	33	34	51	45	Serpinb1a_ENSMUSG00000044734
0	0	0	1	0	0	0	0	Serpinb1b_ENSMUSG00000051029
1	1	0	0	0	0	0	0	Serpinb1c_ENSMUSG00000079049
1	0	0	0	0	0	0	0	Serpinb2_ENSMUSG00000062345
0	0	0	0	0	0	0	0	Serpinb3a_ENSMUSG00000044594
0	0	0	0	0	0	0	0	Serpinb3b_ENSMUSG00000073602
0	0	0	0	0	0	0	0	Serpinb3c_ENSMUSG00000073601
0	0	0	0	0	0	0	0	Serpinb3d_ENSMUSG00000058017
0	0	0	0	0	1	0	0	Serpinb5_ENSMUSG00000067006
1694	1681	1478	1392	640	747	789	690	Serpinb6a_ENSMUSG00000060147
66	48	48	43	21	31	31	28	Serpinb6b_ENSMUSG00000042842
0	0	0	1	0	0	0	0	Serpinb6c_ENSMUSG00000052180
0	0	0	0	0	0	0	0	Serpinb6d_ENSMUSG00000047889
0	0	0	0	0	0	0	0	Serpinb6e_ENSMUSG00000069248
0	0	0	0	0	0	0	0	Serpinb7_ENSMUSG00000067001
5	3	1	3	1	1	1	1	Serpinb8_ENSMUSG00000026315
62	44	63	80	26	34	24	19	Serpinb9_ENSMUSG00000045827
127	108	111	104	14	30	32	17	Serpinb9b_ENSMUSG00000021403
0	0	0	0	0	0	0	0	Serpinb9c_ENSMUSG00000021404
0	0	0	0	0	0	0	0	Serpinb9d_ENSMUSG00000054266
0	0	0	0	0	0	0	0	Serpinb9e_ENSMUSG00000062342
0	0	0	0	0	0	0	0	Serpinb9f_ENSMUSG00000038327
0	0	0	0	0	0	0	0	Serpinb9g_ENSMUSG00000057726
2	0	2	1	2	1	2	2	Serpinc1_ENSMUSG00000026715
0	0	0	0	0	0	0	0	Serpind1_ENSMUSG00000022766
45	54	67	60	35	28	33	26	Serpine1_ENSMUSG00000037411
0	0	0	0	0	0	0	0	Serpine2_ENSMUSG00000026249
1	0	0	0	0	0	0	0	Serpine3_ENSMUSG00000091155
3	5	2	5	1	0	1	0	Serpinf1_ENSMUSG00000000753
1	3	1	3	1	0	1	0	Serpinf2_ENSMUSG00000038224
0	0	0	0	0	1	0	0	Serping1_ENSMUSG00000023224
15	6	9	11	3	4	3	7	Serpinh1_ENSMUSG00000070436
8	4	8	8	11	17	19	25	Serpini1_ENSMUSG00000027834
0	0	0	0	0	0	0	0	Serpini2_ENSMUSG00000034139
229	221	220	217	181	199	200	170	Sertad1_ENSMUSG00000008384
437	498	543	668	940	1082	1092	959	Sertad2_ENSMUSG00000049800
120	113	108	115	350	368	330	342	Sertad3_ENSMUSG00000055200
1	0	0	0	0	0	0	0	Sertad4_ENSMUSG00000016262
0	0	0	0	0	0	0	0	Sertm1_ENSMUSG00000056306
458	376	441	446	1000	1131	1149	1046	Sesn1_ENSMUSG00000038332
1134	1063	1166	1301	574	704	643	648	Sesn2_ENSMUSG00000028893
243	231	245	284	1087	1346	1323	1103	Sesn3_ENSMUSG00000032009
0	0	0	0	0	0	0	0	Sestd1_ENSMUSG00000042272
5540	5438	5168	4830	493	597	590	463	Set_ENSMUSG00000054766
0	0	0	0	0	0	0	0	Setbp1_ENSMUSG00000024548
3255	3306	3533	4224	1673	1839	1809	1822	Setd1a_ENSMUSG00000042308
1317	1501	1762	2362	1971	2154	2246	2185	Setd1b_ENSMUSG00000038384
2000	1992	2175	2708	2418	2669	2763	2533	Setd2_ENSMUSG00000044791
1086	1176	1068	1061	904	970	1025	897	Setd3_ENSMUSG00000056770
141	119	131	100	52	51	33	36	Setd4_ENSMUSG00000022948
3147	3402	3856	4584	5277	5828	5944	5792	Setd5_ENSMUSG00000034269
628	630	644	608	300	313	313	279	Setd6_ENSMUSG00000031671
877	1009	1111	1366	1042	1209	1226	1173	Setd7_ENSMUSG00000037111
7495	7161	7855	8701	3368	3712	3801	3536	Setdb1_ENSMUSG00000015697
290	253	290	341	166	194	187	159	Setdb2_ENSMUSG00000071350
31	25	45	31	11	8	9	17	Setmar_ENSMUSG00000034639
1195	1249	1481	1826	965	1133	1111	1081	Setx_ENSMUSG00000043535
0	1	0	2	0	0	0	0	Sez6_ENSMUSG00000000632
0	1	0	0	0	0	0	0	Sez6l_ENSMUSG00000058153
91	105	92	123	52	48	64	38	Sez6l2_ENSMUSG00000030683
7661	7658	7936	8803	6564	6805	6973	6703	Sf1_ENSMUSG00000024949
5526	5360	5757	6310	1848	1975	2126	1807	Sf3a1_ENSMUSG00000002129
3559	3366	3510	3539	762	855	851	826	Sf3a2_ENSMUSG00000020211
3630	3542	3319	3155	522	554	574	573	Sf3a3_ENSMUSG00000028902
6070	5881	6289	6996	9405	10551	10883	9658	Sf3b1_ENSMUSG00000025982
8677	8254	8683	8363	4158	4635	4676	4331	Sf3b2_ENSMUSG00000024853
9874	9908	10511	11540	1864	2005	2088	2072	Sf3b3_ENSMUSG00000033732
3299	2793	3139	3547	679	721	734	658	Sf3b4_ENSMUSG00000068856
1736	1611	1559	1461	450	496	519	440	Sf3b5_ENSMUSG00000078348
2215	2241	1923	1862	595	635	587	606	Sf3b6_ENSMUSG00000037361
428	456	389	458	1743	1840	1984	1843	Sfi1_ENSMUSG00000023764
523	584	593	582	442	482	502	434	Sfmbt1_ENSMUSG00000006527
0	1	0	0	0	0	0	1	Sfmbt2_ENSMUSG00000061186
0	1	0	1	0	0	0	4	Sfn_ENSMUSG00000047281
8554	8472	8430	8999	2267	2633	2715	2582	Sfpq_ENSMUSG00000028820
2854	2711	2763	2482	1275	1410	1479	1231	Sfr1_ENSMUSG00000025066
0	0	0	0	0	0	0	0	Sfrp1_ENSMUSG00000031548
0	1	1	0	0	0	0	1	Sfrp2_ENSMUSG00000027996
0	0	0	0	0	0	0	0	Sfrp4_ENSMUSG00000021319
0	0	2	1	0	1	2	1	Sfrp5_ENSMUSG00000018822
1968	1896	1842	2008	1715	1768	1892	1864	Sfswap_ENSMUSG00000029439
275	257	248	229	98	156	114	118	Sft2d1_ENSMUSG00000073468
473	442	463	574	1231	1393	1420	1290	Sft2d2_ENSMUSG00000040848
60	70	65	66	62	76	81	73	Sft2d3_ENSMUSG00000044982
0	0	0	0	0	0	0	0	Sfta2_ENSMUSG00000090509
0	0	0	0	0	0	0	0	Sftpa1_ENSMUSG00000021789
0	0	0	0	0	0	0	0	Sftpb_ENSMUSG00000056370
0	0	0	0	0	0	0	0	Sftpc_ENSMUSG00000022097
0	0	0	0	0	0	0	0	Sftpd_ENSMUSG00000021795
2092	2209	2185	2302	1083	1146	1168	1116	Sfxn1_ENSMUSG00000021474
537	538	531	553	149	164	157	143	Sfxn2_ENSMUSG00000025036
239	254	232	311	753	741	788	688	Sfxn3_ENSMUSG00000025212
47	52	45	51	39	37	32	37	Sfxn4_ENSMUSG00000063698
96	76	67	81	27	25	18	12	Sfxn5_ENSMUSG00000033720
0	0	2	1	2	4	1	3	Sgca_ENSMUSG00000001508
173	194	201	196	195	179	182	156	Sgcb_ENSMUSG00000029156
0	0	0	0	0	0	0	0	Sgcd_ENSMUSG00000020354
0	0	0	0	0	0	0	0	Sgce_ENSMUSG00000004631
1	0	0	1	0	0	0	0	Sgcg_ENSMUSG00000035296
0	0	0	0	0	0	0	0	Sgcz_ENSMUSG00000039539
688	598	604	628	132	170	177	164	Sgf29_ENSMUSG00000030714
0	0	0	0	0	0	1	0	Sgip1_ENSMUSG00000028524
130	102	157	135	113	163	161	123	Sgk1_ENSMUSG00000019970
0	0	0	1	0	0	0	0	Sgk2_ENSMUSG00000017868
119	108	129	108	428	481	446	429	Sgk3_ENSMUSG00000025915
410	369	444	493	479	565	506	507	Sgms1_ENSMUSG00000040451
0	1	0	0	0	0	0	0	Sgms2_ENSMUSG00000050931
985	1005	1029	995	331	341	337	281	Sgo1_ENSMUSG00000023940
539	508	575	574	557	632	633	522	Sgo2a_ENSMUSG00000026039
0	0	0	0	0	2	0	1	Sgo2b_ENSMUSG00000094443
490	464	486	596	1092	1256	1245	1107	Sgpl1_ENSMUSG00000020097
664	638	688	747	516	592	599	556	Sgpp1_ENSMUSG00000021054
0	0	0	0	0	0	0	1	Sgpp2_ENSMUSG00000032908
3	6	5	7	42	39	60	53	Sgsh_ENSMUSG00000005043
0	0	0	0	0	0	0	0	Sgsm1_ENSMUSG00000042216
422	395	432	482	363	368	404	383	Sgsm2_ENSMUSG00000038351
731	685	705	758	980	1086	1017	946	Sgsm3_ENSMUSG00000042303
2409	2403	2412	2349	905	1024	1001	909	Sgta_ENSMUSG00000004937
0	1	2	3	4	14	8	8	Sgtb_ENSMUSG00000042743
1387	1272	1405	1537	933	958	987	1002	Sh2b1_ENSMUSG00000030733
0	1	0	0	0	0	0	0	Sh2b2_ENSMUSG00000005057
1061	987	1097	1247	326	342	428	364	Sh2b3_ENSMUSG00000042594
0	0	0	0	0	0	0	0	Sh2d1a_ENSMUSG00000005696
0	0	0	0	0	0	0	0	Sh2d1b1_ENSMUSG00000102418
0	0	0	0	0	0	0	0	Sh2d1b2_ENSMUSG00000073494
0	0	0	0	0	0	0	1	Sh2d2a_ENSMUSG00000028071
11	8	15	22	21	26	22	19	Sh2d3c_ENSMUSG00000059013
0	0	0	0	0	0	0	0	Sh2d4a_ENSMUSG00000053886
1	5	4	2	2	7	4	0	Sh2d4b_ENSMUSG00000037833
125	99	85	113	36	38	39	29	Sh2d5_ENSMUSG00000045349
0	0	0	0	0	1	0	0	Sh2d7_ENSMUSG00000046460
11	7	7	8	2	4	6	4	Sh3bgr_ENSMUSG00000040666
773	871	730	802	839	1038	912	697	Sh3bgrl_ENSMUSG00000031246
0	0	1	0	0	0	0	0	Sh3bgrl2_ENSMUSG00000032261
2121	2044	1960	1690	562	599	618	600	Sh3bgrl3_ENSMUSG00000028843
2627	2237	2474	2705	2044	2240	2297	2314	Sh3bp1_ENSMUSG00000022436
215	223	254	280	177	188	175	198	Sh3bp2_ENSMUSG00000054520
1	0	0	0	0	0	0	0	Sh3bp4_ENSMUSG00000036206
10	7	17	15	11	8	5	4	Sh3bp5_ENSMUSG00000021892
628	591	596	620	506	511	506	504	Sh3bp5l_ENSMUSG00000013646
41	40	34	49	20	32	38	34	Sh3d19_ENSMUSG00000028082
21	26	19	17	11	15	24	24	Sh3d21_ENSMUSG00000073758
2318	2007	2158	2123	1843	2055	2051	1900	Sh3gl1_ENSMUSG00000003200
0	0	0	0	0	0	0	0	Sh3gl2_ENSMUSG00000028488
1839	1946	1885	1836	1912	2018	2116	1941	Sh3glb1_ENSMUSG00000037062
886	797	765	752	823	994	936	886	Sh3glb2_ENSMUSG00000026860
652	656	707	760	639	665	742	656	Sh3kbp1_ENSMUSG00000040990
1059	1110	1372	1589	1626	1829	1823	1810	Sh3pxd2a_ENSMUSG00000053617
854	875	1106	1345	1151	1213	1315	1253	Sh3pxd2b_ENSMUSG00000040711
113	125	128	123	62	61	91	75	Sh3rf1_ENSMUSG00000031642
0	0	0	0	0	0	0	0	Sh3rf2_ENSMUSG00000057719
0	0	0	0	0	0	0	0	Sh3rf3_ENSMUSG00000037990
0	0	0	0	0	0	0	0	Sh3tc1_ENSMUSG00000036553
596	571	637	683	1712	1770	1866	1795	Sh3tc2_ENSMUSG00000045629
83	69	97	92	44	50	46	39	Sh3yl1_ENSMUSG00000020669
44	72	63	83	34	34	27	21	Shank1_ENSMUSG00000038738
0	0	0	0	0	0	0	0	Shank2_ENSMUSG00000037541
806	863	975	1296	137	119	140	123	Shank3_ENSMUSG00000022623
692	700	618	671	738	747	739	645	Sharpin_ENSMUSG00000022552
505	375	423	426	873	1039	1032	1001	Shb_ENSMUSG00000044813
0	1	0	0	0	0	0	1	Shbg_ENSMUSG00000005202
1159	1241	1390	1519	980	1049	1015	1055	Shc1_ENSMUSG00000042626
0	0	0	1	0	0	0	0	Shc2_ENSMUSG00000020312
0	0	0	0	0	0	0	0	Shc3_ENSMUSG00000021448
13	17	12	14	8	4	5	13	Shc4_ENSMUSG00000035109
433	430	414	382	81	99	80	68	Shcbp1_ENSMUSG00000022322
0	0	0	0	0	0	0	0	Shcbp1l_ENSMUSG00000042708
14	19	14	8	7	13	19	19	Shd_ENSMUSG00000039154
235	210	234	273	0	3	2	7	She_ENSMUSG00000046280
147	135	122	123	132	171	144	135	Shf_ENSMUSG00000033256
1807	1821	1796	1777	1041	1104	1240	1094	Shfl_ENSMUSG00000038884
0	0	0	0	0	0	0	0	Shh_ENSMUSG00000002633
0	1	0	0	1	0	0	0	Shisa2_ENSMUSG00000044461
0	0	0	0	0	0	0	0	Shisa3_ENSMUSG00000050010
0	0	1	0	0	3	0	1	Shisa4_ENSMUSG00000041889
777	782	695	732	307	342	354	340	Shisa5_ENSMUSG00000025647
0	0	0	0	0	0	0	0	Shisa6_ENSMUSG00000053930
0	0	0	0	23	18	24	31	Shisa7_ENSMUSG00000053550
0	0	0	0	0	0	1	0	Shisa8_ENSMUSG00000096883
0	0	0	0	0	0	0	0	Shisa9_ENSMUSG00000022494
0	0	0	0	0	0	0	0	Shisal1_ENSMUSG00000062760
0	0	0	0	0	0	0	0	Shisal2a_ENSMUSG00000059816
0	0	0	0	0	0	0	0	Shisal2b_ENSMUSG00000042655
616	596	639	617	747	808	741	769	Shkbp1_ENSMUSG00000089832
22	39	33	29	46	46	72	58	Shld1_ENSMUSG00000044991
110	118	122	123	111	125	117	121	Shld2_ENSMUSG00000041471
1741	1687	1653	1666	36	35	43	38	Shmt1_ENSMUSG00000020534
13269	12030	12638	13090	1594	1739	1883	1693	Shmt2_ENSMUSG00000025403
1156	1094	1340	1568	1160	1361	1406	1175	Shoc2_ENSMUSG00000024976
159	153	161	169	230	265	246	222	Shox2_ENSMUSG00000027833
260	261	258	261	158	146	169	148	Shpk_ENSMUSG00000005951
421	435	514	659	1074	1257	1251	1187	Shprh_ENSMUSG00000090112
446	401	419	432	61	74	63	69	Shq1_ENSMUSG00000035378
8	2	8	16	2	0	0	1	Shroom1_ENSMUSG00000018387
51	49	52	68	89	75	76	78	Shroom2_ENSMUSG00000045180
1	0	0	0	0	0	0	0	Shroom3_ENSMUSG00000029381
0	0	0	0	0	0	0	0	Shroom4_ENSMUSG00000068270
7	9	14	8	4	4	4	3	Shtn1_ENSMUSG00000041362
182	187	198	239	389	402	424	391	Siae_ENSMUSG00000001942
103	104	115	105	91	140	126	131	Siah1a_ENSMUSG00000036840
640	649	611	654	52	80	69	59	Siah1b_ENSMUSG00000040749
845	716	778	751	493	613	542	505	Siah2_ENSMUSG00000036432
11	6	5	10	11	6	12	10	Siah3_ENSMUSG00000091722
0	0	0	1	0	0	2	0	Sidt1_ENSMUSG00000022696
1082	1025	1140	1241	3222	3617	3701	3390	Sidt2_ENSMUSG00000034908
220	186	185	188	133	134	144	132	Sigirr_ENSMUSG00000025494
0	0	0	1	31	26	30	32	Siglec1_ENSMUSG00000027322
0	0	0	0	0	0	0	0	Siglec15_ENSMUSG00000091055
0	1	0	1	2	0	0	0	Siglece_ENSMUSG00000030474
620	565	639	642	22	27	25	20	Siglecf_ENSMUSG00000039013
0	0	0	0	0	0	0	0	Siglecg_ENSMUSG00000030468
0	0	0	0	0	0	0	0	Siglech_ENSMUSG00000051504
1093	948	971	968	118	152	123	111	Sigmar1_ENSMUSG00000036078
351	364	421	503	106	100	122	101	Sik1_ENSMUSG00000024042
188	214	238	336	316	334	368	331	Sik2_ENSMUSG00000037112
2118	2182	2596	2882	1471	1506	1619	1547	Sik3_ENSMUSG00000034135
888	960	917	980	850	997	974	861	Sike1_ENSMUSG00000027854
373	374	339	270	519	549	548	462	Sil1_ENSMUSG00000024357
0	0	0	0	0	0	0	2	Sim1_ENSMUSG00000019913
0	1	0	0	0	0	0	0	Sim2_ENSMUSG00000062713
355	384	430	522	246	297	306	279	Simc1_ENSMUSG00000043183
2349	2373	2563	2960	2235	2466	2557	2329	Sin3a_ENSMUSG00000042557
2037	1900	1749	1657	1734	1853	1902	1840	Sin3b_ENSMUSG00000031622
125	133	158	182	52	53	43	54	Sinhcaf_ENSMUSG00000039985
424	398	438	455	288	318	330	287	Sipa1_ENSMUSG00000056917
1218	1246	1358	1685	1191	1220	1345	1261	Sipa1l1_ENSMUSG00000042700
0	0	0	0	0	0	0	1	Sipa1l2_ENSMUSG00000001995
1428	1384	1664	1985	671	744	807	770	Sipa1l3_ENSMUSG00000030583
0	0	0	0	0	0	0	0	Sirpa_ENSMUSG00000037902
0	0	0	0	0	0	0	0	Sirpb1a_ENSMUSG00000095788
0	0	0	0	0	0	0	0	Sirpb1b_ENSMUSG00000095028
0	0	0	0	0	0	0	0	Sirpb1c_ENSMUSG00000074677
372	334	390	408	389	469	430	339	Sirt1_ENSMUSG00000020063
1471	1434	1500	1542	2139	2201	2279	2062	Sirt2_ENSMUSG00000015149
163	141	177	132	67	99	88	97	Sirt3_ENSMUSG00000025486
84	66	82	74	202	219	212	211	Sirt4_ENSMUSG00000029524
120	124	110	115	34	44	46	42	Sirt5_ENSMUSG00000054021
427	375	424	400	268	284	340	308	Sirt6_ENSMUSG00000034748
1120	1041	958	967	975	1034	1043	985	Sirt7_ENSMUSG00000025138
0	0	0	0	0	0	0	0	Sis_ENSMUSG00000027790
0	1	0	0	0	0	0	0	Sit1_ENSMUSG00000028460
3056	2632	2497	2397	399	475	516	453	Siva1_ENSMUSG00000064326
0	0	0	0	0	0	0	0	Six1_ENSMUSG00000051367
204	162	161	193	26	41	47	39	Six2_ENSMUSG00000024134
0	0	0	0	0	0	0	0	Six3_ENSMUSG00000038805
0	0	0	0	0	0	0	0	Six4_ENSMUSG00000034460
129	108	101	142	165	167	160	139	Six5_ENSMUSG00000040841
0	0	0	0	0	0	0	0	Six6_ENSMUSG00000021099
589	638	530	518	134	183	182	166	Ska1_ENSMUSG00000036223
499	473	461	455	263	292	285	260	Ska2_ENSMUSG00000020492
731	749	727	755	271	233	291	244	Ska3_ENSMUSG00000021965
0	0	0	0	0	0	0	0	Skap1_ENSMUSG00000057058
671	695	650	593	467	509	519	470	Skap2_ENSMUSG00000059182
591	579	583	677	787	810	915	797	Ski_ENSMUSG00000029050
11	5	5	10	1	6	4	3	Skida1_ENSMUSG00000054074
302	292	363	390	510	576	541	520	Skil_ENSMUSG00000027660
0	0	0	0	0	0	0	0	Skint1_ENSMUSG00000089773
0	0	0	0	0	0	0	0	Skint10_ENSMUSG00000048766
0	0	0	0	0	0	0	0	Skint11_ENSMUSG00000057977
0	0	0	0	0	0	0	0	Skint2_ENSMUSG00000034359
0	0	0	0	0	0	0	0	Skint3_ENSMUSG00000070868
0	0	0	0	0	0	0	0	Skint4_ENSMUSG00000055960
0	0	0	0	0	0	0	0	Skint6_ENSMUSG00000087194
0	0	0	0	0	0	0	0	Skint7_ENSMUSG00000049214
0	0	0	0	0	0	0	0	Skint8_ENSMUSG00000078599
0	0	0	0	0	0	0	0	Skint9_ENSMUSG00000049972
1631	1544	1600	1709	1020	1098	1167	1141	Skiv2l_ENSMUSG00000040356
2	1	2	1	0	0	0	0	Skor1_ENSMUSG00000022245
0	0	0	0	0	0	0	0	Skor2_ENSMUSG00000091519
3204	3161	2816	2664	1049	1165	1306	1128	Skp1a_ENSMUSG00000036309
1117	1039	1170	1286	174	196	205	171	Skp2_ENSMUSG00000054115
847	813	797	781	67	94	86	82	Sla_ENSMUSG00000022372
45	40	38	54	5	2	5	4	Sla2_ENSMUSG00000027636
0	0	0	0	0	0	0	0	Slain1_ENSMUSG00000055717
1050	973	1119	1197	864	934	914	822	Slain2_ENSMUSG00000036087
174	181	195	213	146	154	178	141	Slamf1_ENSMUSG00000015316
0	0	0	0	0	0	0	0	Slamf6_ENSMUSG00000015314
0	0	1	0	0	3	0	0	Slamf7_ENSMUSG00000038179
0	0	0	0	0	0	0	0	Slamf8_ENSMUSG00000053318
2	2	1	3	0	0	0	0	Slamf9_ENSMUSG00000026548
3763	3307	3567	3358	861	915	896	900	Slbp_ENSMUSG00000004642
0	0	0	0	0	0	0	0	Slc10a1_ENSMUSG00000021135
0	0	0	0	0	0	0	0	Slc10a2_ENSMUSG00000023073
186	192	220	199	67	80	59	88	Slc10a3_ENSMUSG00000032806
1	0	0	0	0	0	0	0	Slc10a4_ENSMUSG00000029219
0	0	0	0	0	0	0	0	Slc10a4l_ENSMUSG00000060204
1	1	0	0	0	1	0	0	Slc10a5_ENSMUSG00000058921
0	0	0	0	0	0	0	0	Slc10a6_ENSMUSG00000029321
387	368	342	449	160	181	227	222	Slc10a7_ENSMUSG00000031684
9	7	6	8	2	3	5	5	Slc11a1_ENSMUSG00000026177
1764	1672	1746	1920	1519	1669	1689	1684	Slc11a2_ENSMUSG00000023030
0	0	0	0	0	0	0	0	Slc12a1_ENSMUSG00000027202
849	967	900	1112	477	547	512	441	Slc12a2_ENSMUSG00000024597
1	0	1	1	0	0	0	2	Slc12a3_ENSMUSG00000031766
721	699	754	768	290	320	352	368	Slc12a4_ENSMUSG00000017765
24	23	26	30	259	252	233	241	Slc12a5_ENSMUSG00000017740
519	582	654	833	2376	2577	2702	2504	Slc12a6_ENSMUSG00000027130
216	248	252	287	362	394	402	391	Slc12a7_ENSMUSG00000017756
1	0	0	1	5	2	4	6	Slc12a8_ENSMUSG00000035506
266	257	273	290	185	188	210	224	Slc12a9_ENSMUSG00000037344
0	0	0	0	0	0	0	0	Slc13a1_ENSMUSG00000029700
0	0	0	0	0	0	0	0	Slc13a2_ENSMUSG00000001095
1	1	1	0	0	1	0	0	Slc13a3_ENSMUSG00000018459
0	0	0	0	0	0	0	0	Slc13a4_ENSMUSG00000029843
0	0	0	0	0	0	0	0	Slc13a5_ENSMUSG00000020805
688	703	779	804	479	477	518	497	Slc14a1_ENSMUSG00000059336
0	0	0	0	0	0	0	0	Slc14a2_ENSMUSG00000024552
2	1	0	2	0	1	0	0	Slc15a1_ENSMUSG00000025557
0	0	0	0	0	0	1	0	Slc15a2_ENSMUSG00000022899
0	0	0	0	0	0	0	0	Slc15a3_ENSMUSG00000024737
552	545	521	541	427	473	448	418	Slc15a4_ENSMUSG00000029416
5973	5437	5713	6034	931	1070	1056	962	Slc16a1_ENSMUSG00000032902
377	369	381	415	1320	1543	1524	1354	Slc16a10_ENSMUSG00000019838
0	0	2	0	0	0	0	0	Slc16a12_ENSMUSG00000009378
111	113	109	100	83	93	94	73	Slc16a13_ENSMUSG00000044367
0	0	0	0	0	0	0	0	Slc16a14_ENSMUSG00000026220
0	0	0	0	1	0	0	0	Slc16a2_ENSMUSG00000033965
9300	8760	8833	9184	4709	5029	4982	4688	Slc16a3_ENSMUSG00000025161
1	1	0	0	3	3	2	0	Slc16a4_ENSMUSG00000027896
0	0	0	0	0	0	0	0	Slc16a5_ENSMUSG00000045775
683	756	810	910	629	708	695	723	Slc16a6_ENSMUSG00000041920
0	0	0	0	0	0	0	0	Slc16a7_ENSMUSG00000020102
0	0	0	0	0	0	0	1	Slc16a8_ENSMUSG00000032988
0	0	0	0	0	0	0	0	Slc16a9_ENSMUSG00000037762
0	1	0	0	0	0	0	0	Slc17a1_ENSMUSG00000021335
0	0	0	0	1	0	0	0	Slc17a2_ENSMUSG00000036110
0	0	0	0	0	0	0	0	Slc17a3_ENSMUSG00000036083
2	5	5	5	2	3	0	0	Slc17a4_ENSMUSG00000021336
118	117	111	125	365	402	364	316	Slc17a5_ENSMUSG00000049624
0	0	0	0	0	0	0	0	Slc17a6_ENSMUSG00000030500
16	8	14	10	32	31	36	33	Slc17a7_ENSMUSG00000070570
0	0	0	0	0	0	0	0	Slc17a8_ENSMUSG00000019935
194	205	204	224	522	602	618	524	Slc17a9_ENSMUSG00000023393
0	2	4	0	0	0	0	0	Slc18a1_ENSMUSG00000036330
294	297	316	348	605	717	685	608	Slc18a2_ENSMUSG00000025094
0	0	0	0	0	0	0	0	Slc18a3_ENSMUSG00000100241
0	1	1	0	0	0	0	0	Slc18b1_ENSMUSG00000037455
1476	1276	1441	1504	92	104	104	91	Slc19a1_ENSMUSG00000001436
428	394	501	563	379	437	395	394	Slc19a2_ENSMUSG00000040918
0	0	0	0	0	0	0	0	Slc19a3_ENSMUSG00000038496
0	1	0	0	0	0	0	0	Slc1a1_ENSMUSG00000024935
0	0	0	0	0	0	0	0	Slc1a2_ENSMUSG00000005089
0	0	0	0	0	1	0	0	Slc1a3_ENSMUSG00000005360
689	690	718	820	180	215	216	215	Slc1a4_ENSMUSG00000020142
3494	3313	3451	3614	624	684	674	657	Slc1a5_ENSMUSG00000001918
0	0	0	0	0	0	0	0	Slc1a6_ENSMUSG00000005357
0	0	0	0	0	1	1	2	Slc1a7_ENSMUSG00000008932
1746	1921	1777	1915	884	1040	978	903	Slc20a1_ENSMUSG00000027397
579	518	583	694	106	129	142	149	Slc20a2_ENSMUSG00000037656
0	0	0	1	0	0	2	0	Slc22a1_ENSMUSG00000023829
0	0	0	0	0	0	0	0	Slc22a12_ENSMUSG00000061742
0	0	0	1	1	1	0	0	Slc22a13_ENSMUSG00000074028
0	0	0	0	0	0	0	0	Slc22a14_ENSMUSG00000070280
122	102	112	120	108	97	118	114	Slc22a15_ENSMUSG00000033147
0	0	0	0	0	0	0	0	Slc22a16_ENSMUSG00000019834
93	74	79	76	82	84	104	97	Slc22a17_ENSMUSG00000022199
67	74	76	58	162	172	172	207	Slc22a18_ENSMUSG00000000154
0	0	0	0	0	0	0	0	Slc22a19_ENSMUSG00000024757
0	0	0	0	0	0	0	0	Slc22a2_ENSMUSG00000040966
0	0	0	0	0	0	0	0	Slc22a20_ENSMUSG00000037451
78	85	76	113	114	121	98	122	Slc22a21_ENSMUSG00000063652
0	0	0	0	0	0	0	0	Slc22a22_ENSMUSG00000022366
626	640	732	916	1404	1483	1602	1493	Slc22a23_ENSMUSG00000038267
0	0	0	0	0	0	0	0	Slc22a26_ENSMUSG00000053303
